1.13572	-0.425818
0.982978	-0.249925
0.979867	-0.0506732
1.19596	-0.300694
0.963019	-0.310359
1.1597	-0.598371
0.95294	-0.173161
0.973569	-0.229965
0.994939	-0.27352
1.03554	-0.0782445
0.631931	-0.293403
0.590566	0.121802
0.748011	0.0519284
1.10665	-0.265287
1.16164	-0.240354
1.08291	-0.54795
0.762841	-0.19088
0.908699	-0.565612
1.01435	-0.554499
1.01213	-0.203772
0.91554	-0.086373
0.89035	-0.223933
1.04708	-0.504169
0.637195	-0.820398
1.55079	-1.31177
1.11414	-0.709222
0.866316	-0.357478
0.318417	0.249772
0.905808	-0.0201941
1.32096	-0.442202
1.35984	-0.824644
1.46993	-0.963054
1.51464	-1.17328
1.74021	-1.47398
1.4396	-1.11632
1.4386	-1.22377
1.55697	-1.51755
1.44065	-1.56211
1.22771	-1.43597
1.22067	-1.56355
1.2771	-1.77913
1.37025	-2.01156
1.3334	-2.11753
1.26857	-2.01587
0.946554	-1.62344
0.558835	-1.1939
0.599681	-1.14603
0.618792	-1.01796
0.759876	-0.99894
0.887402	-0.891784
0.941216	-0.738023
0.978338	-0.66665
0.911195	-0.543451
0.867385	-0.500528
0.992089	-0.670264
0.963269	-0.848447
1.3269	-1.2658
2.56107	-2.59491
2.8071	-2.42408
1.68592	-1.21466
1.78146	-1.6649
2.09264	-1.70771
2.76916	-2.49298
1.60499	-1.07669
2.00865	-1.41947
2.39054	-2.17131
1.94546	-1.63348
1.70365	-1.33741
1.51545	-1.11726
1.35885	-0.969807
1.41103	-1.05652
1.2347	-0.754704
1.18759	-0.644595
1.30295	-0.736005
1.33947	-0.717565
1.40739	-0.735944
1.69171	-1.10834
2.03355	-1.69596
1.75189	-1.32511
1.59894	-1.26714
1.57402	-1.37123
1.57382	-1.5541
2.13281	-2.44919
2.17459	-2.66621
2.12198	-2.58623
2.19846	-2.67139
2.32094	-2.86853
2.17601	-2.52102
2.17599	-2.60443
2.03722	-1.81343
1.37996	-0.821733
1.4245	-0.985385
1.71964	-1.48388
2.17833	-2.25212
2.15118	-2.51712
2.43621	-3.11919
2.43922	-3.04353
2.22268	-2.72434
1.89708	-2.08282
2.15881	-2.37737
2.02615	-2.09081
2.15841	-2.20423
1.14172	-1.01688
0.953094	-0.868015
1.01881	-0.646359
1.06183	-0.72009
1.07257	-0.54915
1.10238	-0.326189
0.645607	-0.414932
2.32615	-2.21247
1.82712	-1.39103
2.30686	-1.83629
3.63721	-4.1777
2.84276	-2.38746
1.66001	-1.1001
1.38545	-0.903614
1.55128	-1.18813
1.01285	-0.888291
1.15757	-0.644493
1.01059	-0.768893
1.27385	-0.794515
1.81053	-1.15636
0.951369	-0.44145
0.873245	-0.388137
0.898323	-0.419224
1.17117	-0.648958
1.24377	-0.7473
1.18724	-0.654863
0.899669	-0.787177
0.958033	-0.697118
1.00159	-0.425961
0.93068	-0.360871
0.923758	-0.431122
1.25717	-0.978194
1.95833	-1.50992
1.44355	-0.602612
2.04387	-1.7474
0.909816	-0.427453
0.734195	-0.669147
-0.35401	-0.136569
-0.111228	-0.232243
0.18984	-0.129247
0.535481	0.254526
1.0723	0.712505
0.907191	0.390727
1.02337	0.583927
0.983253	0.475129
0.715336	0.18135
0.288216	-0.333052
0.95839	-1.03221
0.588437	-0.963867
1.07547	-1.32203
0.975334	-0.753982
0.946282	-0.980493
0.583492	-0.538456
-0.337696	-0.0458697
-0.437153	-0.00380757
0.145852	0.35169
0.340942	0.236098
0.560676	0.119015
0.770796	0.0272121
0.593706	0.0545846
0.499059	-0.00247845
0.505959	-0.102064
0.905249	-0.782306
0.883911	-0.598291
0.86907	-0.768382
2.33168	-1.94982
3.13972	-2.86523
3.55912	-3.56292
3.44445	-4.06925
2.35805	-2.78922
2.36115	-2.82307
2.4201	-2.75252
1.84388	-1.76802
1.01513	-1.17015
0.429867	-0.939184
0.22444	-0.989207
0.432609	-1.17979
1.37401	-1.65556
2.00288	-2.19378
2.63995	-3.201
2.19377	-2.44647
1.8532	-2.05027
1.83188	-1.90342
1.51568	-1.46757
1.18549	-0.941404
1.2075	-1.08365
1.04079	-0.703777
0.94422	-0.719588
1.24634	-0.586327
1.2746	-0.689315
1.1989	-0.202507
1.07025	-0.474172
1.89266	-1.73748
2.47488	-2.86753
2.22029	-2.14624
2.63417	-2.39621
2.66249	-2.23145
1.98161	-1.31985
1.29804	-1.14646
1.44118	-1.24872
0.694735	0.0311071
0.518516	-0.231285
0.944279	-0.586954
1.06686	-0.779952
1.17217	-0.874807
1.12394	-0.695386
1.01649	-0.428398
1.52166	-1.13278
0.877019	-0.394707
1.96448	-1.4911
2.5863	-2.22723
2.85211	-2.72777
2.30157	-1.93623
2.41256	-2.16672
2.077	-1.64796
2.14308	-1.70142
2.25461	-1.90574
2.49898	-2.33949
2.65714	-2.58612
2.31205	-2.69866
2.41183	-2.99406
2.08583	-2.2615
2.13884	-2.10937
1.7451	-1.26605
2.17026	-1.78646
1.8264	-1.1511
1.44946	-1.09566
1.0514	-0.990982
1.13399	-0.806601
1.04963	-0.792946
0.930055	-0.536444
0.879026	-0.752118
0.955874	-0.69159
0.838329	-0.24373
1.04804	-0.173207
1.08196	-0.313422
0.903865	-0.182157
0.873845	-0.0041088
1.0293	-0.253489
0.939085	-0.183664
0.99664	-0.208289
0.94127	-0.400923
0.972897	-0.414258
0.803986	-0.178822
0.400683	-0.26971
0.662619	-0.266233
1.07153	-1.09903
0.937889	-1.10952
0.883462	-0.97124
0.53366	-0.669956
0.00402405	-0.315027
-0.110099	-0.0132164
0.113105	-0.0760965
0.215706	0.128208
0.354419	0.541434
0.491907	0.503808
0.799167	0.210132
0.657076	-0.00676261
0.553711	-0.0867822
0.623125	-0.208708
0.437642	-0.0394103
0.75218	0.133539
0.720857	0.0678952
0.683532	0.025188
1.01624	-0.590114
2.3183	-1.87883
2.07735	-1.51527
2.17253	-1.59224
2.08508	-1.44103
1.97721	-1.25782
1.87536	-1.18488
0.0256596	-0.0916006
-0.258478	0.229611
0.192677	0.300517
0.372979	0.433538
0.196291	0.363681
0.442299	0.501771
0.248426	0.0275204
0.241727	-0.44263
0.879882	-0.744523
1.28819	-1.21534
0.922754	-0.754422
1.34135	-1.15313
2.03561	-2.22542
2.28844	-2.55814
2.48714	-2.64893
2.1731	-2.18014
1.81696	-1.61862
1.85881	-1.42976
1.89242	-1.46227
2.09366	-1.70924
2.46385	-2.03673
2.27693	-1.61833
1.95197	-1.15545
2.03047	-1.25464
1.75728	-0.862754
1.48333	-0.454684
1.50752	-0.713907
1.09358	-0.661498
0.743649	-0.249393
1.16621	-0.562578
1.00846	-0.0668246
1.56745	-1.04111
2.5266	-2.54572
3.098	-3.31314
2.83846	-3.01827
2.17309	-1.84762
1.8711	-1.39325
1.84023	-1.36184
2.21444	-1.79317
1.49979	-1.07341
1.29606	-0.918893
0.674714	-0.609591
0.828696	-0.143188
1.02874	0.0328486
1.05655	0.147136
1.10925	0.0485975
1.19233	0.075531
1.07738	0.202431
0.983691	-0.637574
1.12435	-0.581791
1.17539	-1.62487
0.944477	-1.42752
1.07105	-1.46065
1.10501	-1.339
1.10888	-1.32702
1.25606	-1.30571
1.50831	-1.32912
1.57114	-1.21385
1.45715	-0.743606
1.77348	-1.07636
1.64167	-1.15572
2.0139	-1.37202
1.75254	-1.41153
1.45831	-1.00541
1.54642	-1.08227
1.80009	-1.71851
2.13665	-2.42968
2.09343	-2.37996
1.32663	-0.824769
0.86244	-1.02652
0.678695	-0.924757
0.760195	-1.03469
2.22989	-2.00128
2.14412	-1.93711
2.15719	-1.86424
2.07133	-1.9452
2.44596	-2.42594
2.2814	-2.33782
2.0568	-2.05524
1.78297	-1.78199
1.53289	-1.63826
1.04556	-1.25847
0.568225	-1.03459
0.314234	-0.961567
0.20377	-1.02657
0.361452	-1.23469
0.578781	-1.40602
0.854418	-1.58613
0.999154	-1.54964
0.815983	-1.29043
0.895325	-1.33394
1.0927	-1.53916
1.04018	-1.23392
0.973784	-1.03689
1.21389	-1.42136
0.817295	-0.947172
0.0903971	-0.279568
0.21166	-0.0900867
0.424945	0.352719
0.671108	0.551803
0.591187	0.403377
0.650576	0.790375
0.748313	0.77323
0.664777	0.750262
0.697509	0.63561
0.414541	0.258985
0.300305	0.329292
0.320573	0.00504774
0.847919	-0.422765
1.98621	-1.76617
2.36334	-1.95457
2.36118	-2.02793
2.03313	-1.67716
2.01709	-1.63374
2.34367	-2.00906
2.53337	-2.15095
3.19051	-3.38968
3.10872	-3.21225
3.2652	-3.22805
3.61877	-3.45893
2.81991	-2.33267
2.55542	-1.97937
2.1787	-1.62866
1.85422	-1.22592
1.18232	-0.765557
0.703779	-0.293939
0.96043	-0.571265
0.964513	-0.685349
1.36984	-1.02489
1.14607	-0.786987
1.11984	-0.77861
1.102	-0.619888
0.910074	-0.247304
1.05678	-0.470099
1.09858	-0.312564
1.07432	-0.353822
1.10716	-0.0851507
0.739469	-0.303118
1.13325	-0.479642
1.0121	-0.422446
1.07868	-0.0283068
1.13212	-0.30537
1.04909	-0.218761
0.862212	-0.0968375
0.965872	-0.342255
1.40903	-0.950587
1.11321	-0.748333
1.31251	-0.831111
1.20479	-1.11699
1.14396	-1.08282
1.55124	-1.49976
1.31644	-1.0429
0.912127	-0.908567
0.893983	-1.0821
0.950646	-1.27064
0.776497	-1.35309
0.984021	-1.35152
0.742209	-1.00211
0.370056	-0.831719
0.0242907	-0.514033
0.120691	-0.566988
0.22143	-0.361477
0.332829	-0.359118
0.415498	-0.0665567
0.504551	0.301278
0.637711	0.401345
0.401907	0.379521
0.569791	0.337653
0.493197	0.397237
0.788	0.614556
0.515694	0.252997
0.482852	-0.493852
1.4455	-1.62889
2.00407	-2.17187
1.93897	-2.05656
2.45218	-2.98299
2.38246	-2.92034
2.08732	-2.43206
2.15053	-2.58883
1.97175	-2.33464
2.01906	-2.43873
2.4072	-2.87147
2.61101	-3.04468
2.60012	-2.86717
2.83315	-3.28324
2.69401	-3.14271
2.21215	-2.32487
2.5243	-2.80912
2.31003	-2.65346
2.35474	-2.79857
2.241	-2.66836
0.596891	-0.742271
-0.138261	-0.647901
0.110984	-0.633855
0.511889	-0.56816
0.252585	-0.622306
0.314945	-0.923349
0.55947	-0.679595
0.324034	-0.367409
0.0946903	-0.591239
-0.108907	-0.294074
-0.028821	0.0163454
1.07594	-0.925513
1.85312	-1.85718
2.02854	-1.92992
2.3263	-2.30234
2.45335	-2.33045
2.80439	-2.68042
2.92844	-2.61128
2.87786	-2.33588
1.92471	-1.16199
0.810341	-0.687344
0.618383	-0.027722
0.869639	0.111886
1.16077	0.464683
1.146	0.162484
0.917105	0.0759092
0.908351	0.344634
0.83548	0.0114037
1.21836	-1.32677
0.774665	-0.963734
0.486453	-0.733653
0.435635	-0.714005
0.497667	-0.77862
0.569069	-1.06015
0.748047	-0.64242
1.02274	-0.902998
0.956618	-0.824538
0.809965	-0.535822
1.00939	-0.558403
1.08533	-0.540879
0.97446	-0.606193
1.72673	-1.28653
2.04866	-1.40148
2.49886	-1.96977
2.62948	-2.14179
2.3682	-1.86853
3.27741	-3.98451
3.01682	-3.84003
2.57152	-3.14823
2.64456	-3.17861
2.91464	-3.67155
2.58382	-3.20088
2.53098	-3.14259
2.46529	-2.9757
2.23626	-2.38659
2.17554	-2.3442
2.3928	-2.49724
1.68897	-1.48504
2.12094	-2.13184
1.65319	-1.38302
2.07517	-2.10618
2.25296	-2.30122
1.87357	-2.04535
1.87404	-2.14304
1.56645	-1.88934
1.24023	-1.23384
1.36949	-1.21698
1.32678	-1.09837
1.14498	-1.00982
1.21757	-0.862494
0.806567	-0.703418
1.06823	-0.822503
0.870555	-0.644105
1.50958	0.648865
1.41796	0.174268
0.491528	0.171544
0.0448312	0.00212946
0.198655	-0.438205
0.270431	-0.752139
0.638281	-0.956746
1.05849	-1.28032
2.1765	-2.5876
1.83481	-2.13972
1.66718	-1.90704
1.13775	-1.11722
0.748007	-0.927658
1.04049	-1.05283
0.986416	-0.844485
0.976365	-0.715637
1.04025	-0.743738
1.00388	-0.721328
1.11337	-0.513429
1.03082	-0.669864
0.937228	-0.48334
1.00748	-0.269126
0.951179	-0.542894
0.812016	-0.388762
1.65613	-1.2787
1.7665	-1.10583
2.255	-1.89016
2.5249	-2.40122
2.93894	-2.93351
2.55735	-1.99837
1.5646	-1.0585
0.474917	-0.117838
0.192941	-0.171864
0.40717	0.248761
0.508011	0.350306
0.434618	0.276403
0.444908	0.0728743
0.700877	-0.151566
0.698575	-0.112647
0.639391	-0.0260602
0.364907	0.260369
0.430236	0.522428
0.245067	0.141491
0.356532	0.0930281
0.297617	0.023925
0.216769	-0.221232
1.92031	-2.16783
1.92464	-2.01442
1.3693	-1.06279
1.55334	-1.62082
2.55362	-2.48376
3.25134	-3.70017
2.8424	-2.65779
2.348	-1.9528
1.69745	-1.04975
1.657	-0.813415
1.5652	-0.560864
2.12878	-1.58387
2.18031	-1.79667
2.18206	-1.82828
2.0601	-1.57697
2.39717	-2.03034
2.3785	-2.00996
2.14161	-1.65316
2.38948	-1.905
2.59239	-2.1723
2.43091	-2.11833
2.71423	-2.26228
2.92316	-2.9428
2.72019	-2.46046
2.6609	-2.04718
2.72956	-2.23769
2.76945	-2.45618
2.65466	-2.50928
2.60866	-2.59961
2.11437	-1.85363
1.41258	-1.03685
1.12713	-0.517483
0.959343	-0.427085
0.780716	-0.270727
0.812517	-0.349051
1.03036	-0.719883
1.20138	-0.630292
0.676345	-0.0568466
0.729988	0.0180878
0.827485	-0.103847
0.643189	0.389364
0.4829	0.444266
0.501393	0.564197
0.525319	0.446323
0.452473	0.694168
0.223514	0.625556
0.324863	0.543169
0.435833	0.729757
0.388952	0.718532
0.285077	0.559804
0.141963	0.144659
-0.035831	0.295496
0.148424	0.603292
0.297308	0.600275
0.231722	0.319241
0.602625	0.145827
0.869011	0.000658917
0.857868	0.141921
0.879663	-0.171481
1.05921	-0.416148
0.768104	-0.194029
0.689404	-0.0337216
0.969207	-0.252025
1.05945	-0.30636
0.813874	0.00272374
0.937699	-0.234749
0.978091	-0.187885
0.536029	-0.296979
0.955434	-0.275565
0.789048	-0.0209907
1.00559	-0.4384
1.08681	-0.332871
0.988051	-0.165002
0.86915	-0.226681
0.86186	-0.162824
1.04568	-0.363292
1.10674	-0.325724
1.02912	-0.408154
0.88818	-0.728993
1.04941	-0.662105
1.30332	-1.22756
1.32591	-1.19163
0.184833	-0.23879
0.426292	-0.257985
1.41687	-0.998292
1.32478	-0.871894
1.20442	-0.599381
0.91216	-0.174963
0.859886	-0.124542
0.551796	0.0627972
0.691399	-0.25532
0.664745	-0.490046
0.45326	-0.228038
0.237167	-0.12037
0.362964	-0.259898
0.255876	-0.0548915
0.194915	0.230952
0.0758522	0.178409
0.132163	0.136532
0.260787	0.26771
0.287196	-0.00735525
0.752693	-0.336652
1.32648	-0.740678
1.73904	-1.14219
1.62635	-0.693111
1.7818	-0.812937
2.03604	-1.17835
2.52889	-2.04364
2.99294	-2.70135
2.44285	-1.79627
3.07692	-2.78241
2.48616	-1.92375
2.51465	-2.40733
2.14415	-2.28017
2.01675	-2.09438
2.06576	-2.0546
1.97067	-2.05542
1.72112	-1.52212
0.542274	-0.093089
-0.462206	-0.012027
-0.493587	-0.41532
-0.262381	-0.466975
-0.364673	-0.112865
-0.170117	0.472566
0.496007	-0.0624065
0.806138	-0.269914
0.667526	0.0625048
1.06466	-0.469787
1.11004	-0.43136
1.16598	-0.774501
1.46859	-1.17362
1.16052	-0.94221
0.60457	-0.423229
0.192674	-0.157179
0.0517098	0.0330658
0.216762	0.433426
0.110682	0.533059
0.269369	0.477701
0.871289	0.971103
0.442153	0.450603
0.456846	-0.11879
0.317519	-0.39655
0.464891	-0.233238
0.711344	-0.105082
0.758052	-0.401927
0.689124	-0.096766
0.552158	-0.0171398
0.960008	-0.963234
1.07655	-1.08923
2.13258	-2.40946
1.54759	-1.85287
1.27188	-1.5568
1.57093	-1.91458
1.92968	-2.17779
1.4853	-1.38205
1.06938	-0.885605
0.844755	-0.64549
0.688073	-0.63454
0.55993	-0.478544
0.616575	-0.5845
0.788772	-0.894622
0.366926	-0.47656
0.34593	-0.283259
0.0377222	-0.0615905
-0.0141572	-0.107257
-0.160811	-0.243351
0.382829	-0.623112
1.00009	-1.3443
0.802164	-1.08866
1.22546	-1.25109
1.3505	-1.18543
2.17092	-1.72873
2.12636	-1.6061
2.11048	-1.5448
2.30745	-1.58705
2.47459	-1.53709
2.94105	-2.32346
3.36898	-2.88968
2.60487	-1.89602
3.48085	-2.91069
2.69512	-1.6382
1.93539	-0.959587
2.01259	-1.37541
1.66415	-0.783691
1.57102	-0.726251
1.46874	-0.802917
1.53263	-0.935972
1.91396	-1.52521
2.29831	-1.68778
2.49132	-2.00592
2.68069	-2.30018
2.65938	-2.19971
3.13001	-3.07332
2.68679	-2.50775
2.33441	-2.30906
2.98719	-3.53233
2.3159	-2.3813
2.13783	-1.98772
2.12247	-1.61672
1.52995	-1.18708
1.26745	-0.814154
1.7654	-1.43791
2.07651	-2.15882
2.18857	-2.51768
2.37192	-2.619
2.64308	-2.96037
2.65508	-2.77924
1.78197	-1.5171
2.51261	-2.47168
2.15431	-1.84821
2.45196	-1.73994
2.92663	-2.45371
2.81651	-2.73165
2.36521	-2.05575
1.92616	-1.37711
1.6886	-0.997629
1.78584	-1.22656
1.25219	-0.643164
0.718765	-0.396271
0.863721	-0.357158
1.11134	-0.689421
1.20695	-0.543972
1.31729	-0.722918
1.12295	-0.523623
1.25135	-0.545594
0.957047	-0.12608
1.03679	-0.348002
1.17992	-0.217598
0.929398	-0.266828
1.26224	-0.566783
1.36785	-0.665725
1.27263	-0.297834
0.921927	-0.229116
1.23083	-0.498137
0.844395	-0.0942375
1.27573	-0.746287
1.14449	-0.424191
0.917747	-0.0506785
1.14239	-0.0400769
1.13452	-0.355207
1.13645	-0.323612
1.10247	-0.202703
0.920902	-0.147287
1.0863	-0.14424
0.991311	-0.532383
1.13461	-0.176323
0.901502	-0.116693
0.406091	0.164486
0.777517	-0.250647
1.66251	-1.1513
1.57046	-0.96365
1.35381	-0.832779
1.85865	-1.28358
1.76372	-1.21387
1.90927	-1.44577
1.78435	-1.42092
2.08315	-1.81784
1.69907	-1.26176
1.54106	-1.29312
2.07951	-2.6633
1.97887	-2.49312
2.10678	-2.76754
2.18549	-2.94593
1.99777	-2.59774
2.07767	-2.72603
1.98816	-2.46958
2.0132	-2.40604
1.20053	-1.19654
1.56595	-1.27218
1.35997	-1.03648
1.11721	-1.03923
0.964132	-1.10368
1.53646	-1.7161
1.93873	-2.17352
1.76963	-1.81825
1.67645	-1.49845
1.92017	-1.6493
1.9438	-1.55115
2.10462	-1.72143
1.84856	-1.36788
1.79736	-1.28628
1.54109	-0.942724
1.6111	-1.05642
1.72557	-1.21997
2.01087	-1.67033
1.45033	-0.964793
1.50166	-0.954163
1.45637	-1.21988
1.12619	-0.791169
1.18136	-0.699904
1.17057	-0.398025
1.20033	-0.604708
1.02523	-0.463614
1.12107	-0.480086
0.873236	-0.43341
1.86835	-1.87345
2.50166	-2.58098
2.5705	-3.23592
1.33344	-1.37685
2.29031	-2.61236
2.09376	-2.28853
2.00044	-1.68072
2.37537	-2.17588
2.30894	-1.82003
2.3907	-2.21502
2.22382	-2.0213
3.58343	-3.71512
2.90638	-2.4837
2.71607	-1.95729
2.51784	-1.89048
2.32522	-1.90211
1.81246	-1.28543
2.30826	-1.94703
1.55166	-1.17352
1.24453	-0.717222
1.27734	-0.599187
1.17195	-0.627156
0.866058	-0.357851
0.999049	-0.521726
0.95706	-0.48129
0.678187	-0.325537
0.509965	-0.337494
0.593804	-0.125613
0.748092	-0.544496
0.628978	-0.948393
0.300226	-0.998519
0.283931	-0.896704
0.383246	-0.544207
0.612717	-0.752576
1.0173	-1.11803
1.30481	-1.45295
1.01835	-1.04613
0.870397	-0.773754
0.869654	-0.709547
0.846478	-0.603748
1.19106	-0.918967
1.81427	-1.65669
2.25144	-1.9901
2.06001	-1.49012
2.15847	-1.65968
1.81853	-1.40571
2.05789	-1.89213
1.67263	-1.49703
1.57092	-1.39269
0.634	-0.600907
0.382184	-0.265415
0.54428	0.0185863
0.566996	0.44826
0.680554	0.392988
0.449086	0.671628
0.578408	0.470787
0.612835	0.496275
0.458796	0.513105
0.546701	0.139565
1.00791	-0.416274
1.29224	-1.01255
1.83453	-1.68475
1.56814	-1.1543
1.35621	-0.921503
1.52308	-1.00096
1.78518	-1.4642
1.87287	-1.53172
1.70862	-1.57662
0.489513	-0.725614
-0.103878	-0.0614819
0.151927	0.122026
1.03144	-0.192755
1.39862	-0.795194
1.23017	-0.963511
1.10566	-0.751196
1.12355	-0.806667
0.872201	-0.282652
1.15706	-0.691224
0.998941	-0.467568
1.06685	-0.461764
1.24711	-0.540479
1.33448	-0.658154
1.22806	-0.566702
1.34724	-0.969716
1.58231	-1.27397
1.43032	-0.796583
1.67875	-0.988234
2.14331	-1.43933
2.62449	-2.07606
2.41271	-1.73781
2.54657	-1.8501
2.38728	-1.51878
2.74525	-2.22293
2.8912	-2.59671
3.0621	-2.96597
2.29302	-1.87221
0.991471	-0.686799
0.248558	-0.32474
-0.12084	-0.295799
0.239026	-0.360389
1.03954	-1.06694
1.01409	-1.21583
0.615216	-1.01997
0.536393	-1.06622
0.4272	-1.15205
0.237884	-0.906277
-0.158779	-0.824729
-0.0490191	-0.782035
0.541799	-1.22053
0.427256	-1.16342
0.416528	-0.914026
0.87339	-0.765235
0.644617	-0.31816
0.695528	-0.174781
0.726701	-0.135213
1.08669	-0.588549
1.03406	-0.490372
1.24519	-0.464795
0.839801	-0.185337
1.0853	-0.261697
0.9298	-0.214249
1.04253	-0.173899
1.08028	-0.209628
0.998587	-0.263608
1.10453	-0.522896
0.989606	-0.435686
0.793874	-0.347917
0.680815	-0.421206
0.666728	-0.27701
0.899512	-0.322621
1.1088	-0.845118
1.0243	-0.499631
0.935174	-0.0162363
1.02004	-0.363545
1.11157	-0.435835
1.21465	-0.486117
0.996235	-0.234054
0.920335	-0.114885
0.958287	-0.0532304
1.02136	0.074026
1.05427	-0.107738
0.873441	-0.0725296
0.858594	-0.53238
0.880732	-0.167698
1.00454	-0.125375
0.818826	-0.111145
0.927937	-0.0939829
1.08063	-0.414501
0.93901	-0.186019
1.06626	-0.27604
1.00628	-0.599343
0.921	-0.74949
1.39789	-1.15328
1.82885	-1.644
1.67471	-1.11936
2.22974	-2.25064
2.52321	-2.58551
2.37843	-2.26183
1.90463	-1.70007
1.7589	-1.60463
2.0374	-2.07505
2.0365	-2.08234
1.44391	-1.17137
1.43286	-1.32863
1.13617	-0.784033
1.5805	-1.38534
1.43462	-0.953332
1.33867	-0.225158
1.22245	-0.444666
1.2412	-1.66638
1.18208	-1.49479
0.756804	-0.994618
0.806157	-1.01063
0.870638	-0.994267
0.942601	-0.831091
1.2	-0.792724
0.908858	-0.33009
1.00666	-0.701253
1.02841	-0.876589
0.749542	-0.87787
0.675623	-0.464948
0.872597	-0.530954
1.11439	-0.751989
1.15488	-1.02792
1.67048	-1.48873
1.2448	-0.938208
1.28521	-0.974622
1.23969	-0.960326
1.07215	-0.779189
1.03239	-0.755926
1.07819	-0.954811
0.40605	-0.430867
-0.14071	-0.0280126
-0.297325	-0.142808
-0.154275	-0.0595779
0.0481651	-0.0706
1.05352	-0.768961
0.263588	-0.133287
0.39913	-0.571723
0.571069	-0.750742
1.11632	-1.02429
1.05342	-0.647812
